id;cp;pop;address;city;automate_24_24;timetable;fuel;shortage;update;price_gazole;price_sp95;price_sp98;price_gplc;price_e10;price_e85;services;brand;name;geo_point
94170004;94170;R;44-46 Avenue de BRY;LE PERREUX SUR MARNE;Oui;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""13.15"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Lundi"": {""fermeture"": ""13.15"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mardi"": {""fermeture"": ""13.15"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mercredi"": {""fermeture"": ""13.15"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Samedi"": {""fermeture"": ""13.15"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Vendredi"": {""fermeture"": ""13.15"", ""ouvert"": 1, ""ouverture"": ""07.00""}}";Gazole,E10,SP98;SP95,E85,GPLc;2024-01-25T06:00:00+00:00;0.001861;;0.002005;;0.0019019999999999998;;Toilettes publiques,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Services réparation,entretien,Vente d'additifs carburants,DAB (Distributeur automatique de billets);Esso;ESSO SERVICE HOEL;48.83524, 2.49743
95390001;95390;R;41 Avenue du Général Leclerc;SAINT-PRIX;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10;;2024-01-23T06:59:33+00:00;0.0017490000000000001;;0.001839;;0.001759;;Boutique alimentaire,Boutique non alimentaire,Vente de gaz domestique (Butane, Propane);Leclerc;AUBINS SAINT-PRIX S.A.;49.00317, 2.26178
95420002;95420;R;route de rouen;MAGNY-EN-VEXIN;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";Gazole;E85,GPLc,E10;2024-01-26T08:53:33+00:00;0.001779;0.001839;0.001869;;;;Vente de gaz domestique (Butane, Propane),Automate CB 24,24,DAB (Distributeur automatique de billets);Carrefour Market;Carrefour Market;49.15667, 1.78367
95500006;95500;R;1 Rue Georges Pompidou;GONESSE;Oui;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Lundi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mardi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Mercredi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Samedi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}}";E85,E10,SP98;GPLc;2024-01-26T07:05:35+00:00;0.001759;0.0018080000000000001;0.001849;;0.001769;0.0009;Toilettes publiques,Laverie,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Bar,Station de gonflage,Location de véhicule,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Leclerc;SA GONESDIS;48.99091, 2.43087
77150002;77420;R;Avenue des Pyramides;CHAMPS-SUR-MARNE;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";Gazole,SP95,E85,E10,SP98;GPLc;2024-01-25T21:28:00+00:00;0.001797;0.001865;0.001911;;0.0018160000000000001;0.0009599999999999999;Toilettes publiques,Relais colis,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Station de gonflage,Carburant additivé,Location de véhicule,Vente de gaz domestique (Butane, Propane),Wifi,Automate CB 24,24,DAB (Distributeur automatique de billets);Carrefour;Carrefour Champs sur Marne;48.8525129241, 2.58439404804
77190004;77190;R;544 Avenue André Ampère;DAMMARIE-LES-LYS;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";GPLc,E10,SP98;E85;2024-01-25T17:51:46+00:00;0.001745;0.001815;0.00185;0.001002;0.0017649999999999999;;Automate CB 24,24,DAB (Distributeur automatique de billets);Leclerc;CENTRE LECLERC;48.50978, 2.6089
78000008;78000;R;10 bis, Rue des États-Généraux;VERSAILLES;Non;"{""Dimanche"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Jeudi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.30""}, ""Lundi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.30""}, ""Mardi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.30""}, ""Mercredi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.30""}, ""Samedi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""21.00"", ""ouvert"": 1, ""ouverture"": ""06.30""}}";Gazole,E10;GPLc,SP95;2024-01-26T06:26:57+00:00;0.001911;;0.00199;;0.001897;0.000919;Toilettes publiques,Boutique alimentaire,Restauration à emporter,Station de gonflage,Carburant additivé,Location de véhicule,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Automate CB 24,24;Esso;ESSO DES ETATS GENERAUX;48.8004934793, 2.13268142347
78490002;78490;R;av arbre quenée;MÉRÉ;Oui;"{""Dimanche"": {""ouvert"": 0}, ""Jeudi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Lundi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Mardi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Mercredi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Samedi"": {""fermeture"": ""13.00"", ""ouvert"": 1, ""ouverture"": ""09.00""}, ""Vendredi"": {""fermeture"": ""19.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}}";E85,E10,SP98;GPLc,SP95;2024-01-25T07:49:22+00:00;0.001828;;0.001926;;0.001848;0.001008;Toilettes publiques,Boutique alimentaire,Restauration sur place,Station de gonflage,Piste poids lourds,Lavage automatique,Lavage manuel;Casino;LE RELAIS CASINO;48.7881958966, 1.81989802463
91540005;91540;R;N191, Boulevard Charles de Gaulle;MENNECY;Oui;"{""Dimanche"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""08.00""}, ""Jeudi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Vendredi"": {""fermeture"": ""20.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole;;2024-01-26T12:05:00+00:00;0.001889;;0.002019;;0.0019190000000000001;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane);BP;BP MENNECY;48.55575, 2.43671
91610001;91610;R;Z.A.C. de l'Aunaye;BALLANCOURT-SUR-ESSONNE;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";SP95;E85,E85,GPLc,E10;2024-01-26T09:18:41+00:00;0.001769;0.001829;0.001859;;;;Relais colis,Location de véhicule,Vente de gaz domestique (Butane, Propane);Carrefour Market;Carrefour Market;48.53098, 2.38822
91814001;91100;R;ROUTE DE VILLOISON;VILLABE;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,SP95,E85,GPLc,E10,SP98;;2024-01-26T06:56:00+00:00;0.001794;0.00186;0.001882;0.000909;0.001829;0.0008990000000000001;Station de gonflage,Location de véhicule,Piste poids lourds,Vente de gaz domestique (Butane, Propane),Vente d'additifs carburants,Automate CB 24,24;Carrefour;CARREFOUR VILLABE;48.58414, 2.44363
93150008;93150;R;1 Avenue Armand Esders;LE BLANC-MESNIL;Non;"{""Dimanche"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}, ""Jeudi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}, ""Lundi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}, ""Mardi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}, ""Mercredi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}, ""Samedi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}, ""Vendredi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""00.01""}}";E10,SP98;E85,GPLc;2024-01-25T07:29:55+00:00;0.001784;0.001838;0.00188;;0.001797;;Restauration à emporter,Station de gonflage,Lavage automatique,Lavage manuel,Automate CB 24,24;Leclerc;DRIVE E.LECLERC BLANC MESNIL;48.94818, 2.46733
93250004;93250;R;8 Avenue de Rosny-sous-Bois;VILLEMOMBLE;Oui;"{""Dimanche"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Jeudi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""05.30""}, ""Lundi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""05.30""}, ""Mardi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""05.30""}, ""Mercredi"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""05.30""}, ""Samedi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Vendredi"": {""fermeture"": ""23.59"", ""ouvert"": 1, ""ouverture"": ""05.30""}}";SP98;E85,GPLc,SP95;2024-01-16T14:22:51+00:00;0.001799;;0.001949;;0.001839;;Boutique alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Lavage manuel;Esso;STATION DU CHALET;48.88488, 2.50656
94000004;94000;R;22 Avenue Pierre Brossolette;CRÉTEIL;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E85,E10,SP98;SP95;2024-01-26T10:06:00+00:00;0.001778;;0.001868;;0.001788;0.0008990000000000001;;Esso Express;ESSO RTE ROSES;48.79133, 2.46227
94110004;94110;R;20 Avenue Paul Vaillant-Couturier;ARCUEIL;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E85,E10,SP98;SP95;2024-01-26T10:06:00+00:00;0.0018080000000000001;;0.001921;;0.001841;0.0008990000000000001;;Esso Express;ESSO ARCUEIL;48.80101, 2.34031
94380002;94380;R;ROUTE DE LA POMPADOUR;BONNEUIL-SUR-MARNE;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;SP95;2024-01-26T10:07:00+00:00;0.00176;;0.001853;;0.0017729999999999998;;;Esso Express;ESSO BONNEUIL;48.76525, 2.47845
94420001;94420;R;63 Rue Maurice Berteaux;LE PLESSIS-TRÉVISE;;;E10,SP98;E85,GPLc,SP95;2024-01-26T06:12:59+00:00;0.001877;;0.00199;;0.001882;;;Total;EXCELLENCE AUTOMOBILE SER;48.8132, 2.56641
94700005;94700;R;5 Avenue Léon Blum;MAISONS-ALFORT;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;SP95;2024-01-26T10:06:00+00:00;0.001768;;0.0018720000000000002;;0.001792;;;Esso Express;ESSO PARIS GENEVE;48.80165, 2.43561
95220005;95220;R;421 Route de Conflans;HERBLAY;;;Gazole,E10,SP98;SP95,E85,GPLc;2024-01-24T08:04:24+00:00;0.001799;;0.001899;;0.0018189999999999999;;Boutique alimentaire;Système U;SAS TARADIS;49.00469, 2.12666
95350002;95350;R;20 avenue robert schumann;SAINT-BRICE-SOUS-FORÊT;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,SP95,E10,SP98;GPLc,E85;2024-01-26T21:36:00+00:00;0.0017909999999999998;0.00184;0.0018839999999999998;;0.001811;;Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Carrefour;Carrefour st brice sous forêt;49.00763, 2.35163
95360001;95360;R;136 Rue Jules Ferry;MONTMAGNY;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";Gazole,SP95,E85,E10,SP98;GPLc;2024-01-15T23:05:00+00:00;0.001767;0.001857;0.001897;;0.0017980000000000001;0.000848;Vente de fioul domestique,Station de gonflage,Piste poids lourds,Lavage automatique,Lavage manuel,Services réparation,entretien,Vente de gaz domestique (Butane, Propane),Automate CB 24,24,DAB (Distributeur automatique de billets);Intermarché;INTERMARCHE MONTMAGNY;48.96227, 2.3384
75015003;75015;R;151 Rue de la Convention;PARIS;Oui;"{""Dimanche"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}, ""Jeudi"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}, ""Lundi"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}, ""Mardi"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}, ""Mercredi"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}, ""Samedi"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}, ""Vendredi"": {""fermeture"": ""00.00"", ""ouvert"": 1, ""ouverture"": ""00.00""}}";E10,SP98;;2024-01-26T12:10:00+00:00;0.0019890000000000003;;0.002109;;0.0019890000000000003;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente d'additifs carburants;BP;BP PARIS LECOURBE 8 à Huit;48.83923, 2.29212
77120004;77120;R;RN 34;MOUROUX;;;SP95;E10,E85,GPLc;2024-01-19T11:59:10+00:00;0.00176;0.0018;0.0018700000000000001;;;;Vente de fioul domestique,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Carrefour Market;CARREFOUR MARKET MOUROUX;48.81675, 3.05222
77270001;77270;R;Avenue Roger Salengro;VILLEPARISIS;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,SP95,E10,SP98;;2024-01-26T07:30:00+00:00;0.0017980000000000001;0.001853;0.001889;;0.0018160000000000001;;Boutique alimentaire,Boutique non alimentaire,Vente de gaz domestique (Butane, Propane);Leclerc;MAVIDIS;48.95065, 2.60354
77390003;77390;R;L OREE DE GUIGNES;GUIGNES;;;Gazole,E10,SP98;SP95,E85,GPLc;2024-01-26T06:48:34+00:00;0.001814;;0.001916;;0.001835;;DAB (Distributeur automatique de billets);Carrefour Market;Carrefour Market;48.63502, 2.799
78200001;78200;R;CD 110 - BP 1525;BUCHELAY;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";E85,GPLc,E10,SP98;SP95;2024-01-26T06:11:16+00:00;0.001784;;0.0018919999999999998;0.00095;0.001799;0.0008990000000000001;Vente de pétrole lampant,Vente de gaz domestique (Butane, Propane),Bornes électriques,Automate CB 24,24;Auchan;AUCHAN-MANTES-BUCHELAY;48.9813069924, 1.68900403816
78250002;78250;R;60 Rue du Vexin;HARDRICOURT;;;SP98;E85,GPLc,E85,GPLc,SP95;2024-01-04T07:32:11+00:00;0.001799;;0.001899;;0.0018089999999999998;;Vente de gaz domestique (Butane, Propane);Casino;CASINO SUPERMARCHE;49.01009, 1.89914
78360002;78360;R;40 Avenue Gabriel Péri;MONTESSON;;;SP98;E85,GPLc,SP95;2024-01-26T06:35:14+00:00;0.001839;;0.001896;;0.001845;;Boutique alimentaire,Station de gonflage,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Carrefour Market;Carrefour Market;48.90666, 2.11625
91300006;91300;R;Route de Palaiseau;MASSY;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";E10,SP98;E85,GPLc;2024-01-23T06:20:39+00:00;0.001759;0.0018189999999999999;0.001858;;0.001778;;Boutique alimentaire,Boutique non alimentaire,DAB (Distributeur automatique de billets);Leclerc;MASSY-DISTRIBUTION;48.72897, 2.24497
91450001;91450;R;Rond Point des Coudray;ÉTIOLLES;Non;"{""Dimanche"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Jeudi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Lundi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mardi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Mercredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Samedi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}, ""Vendredi"": {""fermeture"": ""01.00"", ""ouvert"": 0, ""ouverture"": ""01.00""}}";SP95,SP98;E85,GPLc,E10;2024-01-24T13:09:13+00:00;0.001789;0.001849;0.001899;;;;Relais colis,Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Restauration sur place,Bar,Station de gonflage,Location de véhicule,Automate CB 24,24;Carrefour Market;Carrefour Market;48.6392257415, 2.4584637337
91580001;91580;R;8 avenue d'Orléans;ETRÉCHY;Non;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,SP95,E10,SP98;E85,GPLc;2024-01-26T08:30:00+00:00;0.0017490000000000001;0.001799;0.001849;;0.001769;;Automate CB 24,24;Intermarché;INTERMARCHE ETRECHY;48.48619, 2.19047
93600014;93600;R;32 Rue Jacques Duclos;AULNAY-SOUS-BOIS;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;;2024-01-26T12:05:00+00:00;0.001909;;0.002039;;0.0019190000000000001;;Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Piste poids lourds,Lavage automatique,Vente de gaz domestique (Butane, Propane);BP;BP AULNAY GONESSE;48.94473, 2.49567
94370007;94370;R;13 Rue Maurice Berteaux;SUCY-EN-BRIE;Non;"{""Dimanche"": {""fermeture"": ""22.00"", ""ouvert"": 1, ""ouverture"": ""07.00""}, ""Jeudi"": {""fermeture"": ""23.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Lundi"": {""fermeture"": ""23.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mardi"": {""fermeture"": ""23.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Mercredi"": {""fermeture"": ""23.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Samedi"": {""fermeture"": ""23.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}, ""Vendredi"": {""fermeture"": ""23.00"", ""ouvert"": 1, ""ouverture"": ""06.00""}}";Gazole,E10,SP98;SP95,E85,GPLc;2024-01-25T23:01:00+00:00;0.001829;;0.001967;;0.001847;;Boutique alimentaire,Boutique non alimentaire,Restauration à emporter,Vente de fioul domestique,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane),Wifi,Automate CB 24,24;Total;SARL DURMUS;48.77333, 2.51743
94470002;94470;R;36 Avenue du Général Leclerc;BOISSY-SAINT-LÉGER;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10;;2024-01-26T12:05:00+00:00;0.001839;;;;0.001889;;Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Lavage automatique,Vente de gaz domestique (Butane, Propane);BP;BP BOISSY SAINT LEGER;48.74854, 2.50903
94880001;94880;R;1 Rue Sadi Carnot;NOISEAU;;;E10,SP98;SP95,E85,GPLc;2024-01-23T08:48:50+00:00;0.001829;;0.001929;;0.001849;;Vente de fioul domestique,Station de gonflage,Lavage manuel,Vente de gaz domestique (Butane, Propane),DAB (Distributeur automatique de billets);Intermarché;INTERMARCHE NOISEAU;48.77667, 2.55134
95100006;95100;R;239 Route d'Enghien;ARGENTEUIL;Oui;"{""Dimanche"": {""ouvert"": 1}, ""Jeudi"": {""ouvert"": 1}, ""Lundi"": {""ouvert"": 1}, ""Mardi"": {""ouvert"": 1}, ""Mercredi"": {""ouvert"": 1}, ""Samedi"": {""ouvert"": 1}, ""Vendredi"": {""ouvert"": 1}}";Gazole,E10,SP98;;2024-01-26T11:55:00+00:00;0.001889;;0.002019;;0.001899;;Toilettes publiques,Boutique alimentaire,Boutique non alimentaire,Station de gonflage,Carburant additivé,Services réparation,entretien,Vente de gaz domestique (Butane, Propane);BP;BP ARGENTEUIL HLM;48.95679, 2.2839
